Year,State,County,Deaths,Population,CrudeRate
2019,Wyoming,"Park County, WY",19.0,29194.0,Unreliable
2019,Wyoming,"Sheridan County, WY",36.0,30485.0,118.1
2019,Wyoming,"Sublette County, WY",12.0,9831.0,Unreliable
2019,Wyoming,"Sweetwater County, WY",45.0,42343.0,106.3
2019,Wyoming,"Teton County, WY",18.0,23464.0,Unreliable
2019,Wyoming,"Uinta County, WY",21.0,20226.0,103.8
2020,Alabama,"Autauga County, AL",36.0,56145.0,64.1
2020,Alabama,"Baldwin County, AL",203.0,229287.0,88.5
2020,Alabama,"Barbour County, AL",24.0,24589.0,97.6
2020,Alabama,"Bibb County, AL",18.0,22136.0,Unreliable
2020,Alabama,"Blount County, AL",61.0,57879.0,105.4
2020,Alabama,"Bullock County, AL",14.0,9976.0,Unreliable
2020,Alabama,"Butler County, AL",29.0,19504.0,148.7
2020,Alabama,"Calhoun County, AL",102.0,113469.0,89.9
2020,Alabama,"Chambers County, AL",34.0,32865.0,103.5
2020,Alabama,"Cherokee County, AL",18.0,26294.0,Unreliable
2020,Alabama,"Chilton County, AL",47.0,44397.0,105.9
2020,Alabama,"Choctaw County, AL",14.0,12418.0,Unreliable
2020,Alabama,"Clarke County, AL",26.0,23291.0,111.6
2020,Alabama,"Clay County, AL",20.0,13112.0,152.5
2020,Alabama,"Cleburne County, AL",16.0,14967.0,Unreliable
2020,Alabama,"Coffee County, AL",44.0,53230.0,82.7
2020,Alabama,"Colbert County, AL",39.0,55411.0,70.4
2020,Alabama,"Conecuh County, AL",18.0,11851.0,Unreliable
2020,Alabama,"Coosa County, AL",12.0,10650.0,Unreliable
2020,Alabama,"Covington County, AL",41.0,36930.0,111.0
2020,Alabama,"Crenshaw County, AL",16.0,13681.0,Unreliable
2020,Alabama,"Cullman County, AL",77.0,84515.0,91.1
2020,Alabama,"Dale County, AL",35.0,48959.0,71.5
2020,Alabama,"Dallas County, AL",38.0,36098.0,105.3
2020,Alabama,"DeKalb County, AL",62.0,71658.0,86.5
2020,Alabama,"Elmore County, AL",63.0,82158.0,76.7
2020,Alabama,"Escambia County, AL",38.0,36281.0,104.7
2020,Alabama,"Etowah County, AL",96.0,102371.0,93.8
2020,Alabama,"Fayette County, AL",13.0,16241.0,Unreliable
2020,Alabama,"Franklin County, AL",32.0,31507.0,101.6
2020,Alabama,"Geneva County, AL",22.0,26411.0,83.3
2020,Alabama,"Hale County, AL",11.0,14670.0,Unreliable
2020,Alabama,"Henry County, AL",16.0,17223.0,Unreliable
2020,Alabama,"Houston County, AL",81.0,106580.0,76.0
2020,Alabama,"Jackson County, AL",53.0,51582.0,102.7
2020,Alabama,"Jefferson County, AL",798.0,655342.0,121.8
2020,Alabama,"Lamar County, AL",16.0,13764.0,Unreliable
2020,Alabama,"Lauderdale County, AL",81.0,93368.0,86.8
2020,Alabama,"Lawrence County, AL",30.0,32857.0,91.3
2020,Alabama,"Lee County, AL",109.0,166831.0,65.3
2020,Alabama,"Limestone County, AL",53.0,102228.0,51.8
2020,Alabama,"Lowndes County, AL",11.0,9641.0,Unreliable
2020,Alabama,"Macon County, AL",18.0,17895.0,Unreliable
2020,Alabama,"Madison County, AL",290.0,379453.0,76.4
2020,Alabama,"Marengo County, AL",20.0,18733.0,106.8
2020,Alabama,"Marion County, AL",24.0,29703.0,80.8
2020,Alabama,"Marshall County, AL",90.0,96990.0,92.8
2020,Alabama,"Mobile County, AL",408.0,412716.0,98.9
2020,Alabama,"Monroe County, AL",29.0,20459.0,141.7
2020,Alabama,"Montgomery County, AL",210.0,224639.0,93.5
2020,Alabama,"Morgan County, AL",124.0,119883.0,103.4
2020,Alabama,"Pickens County, AL",28.0,19793.0,141.5
2020,Alabama,"Pike County, AL",27.0,32966.0,81.9
2020,Alabama,"Randolph County, AL",17.0,22920.0,Unreliable
2020,Alabama,"Russell County, AL",78.0,58237.0,133.9
2020,Alabama,"St. Clair County, AL",88.0,90739.0,97.0
2020,Alabama,"Shelby County, AL",138.0,221428.0,62.3
2020,Alabama,"Sumter County, AL",12.0,12225.0,Unreliable
2020,Alabama,"Talladega County, AL",81.0,79985.0,101.3
2020,Alabama,"Tallapoosa County, AL",44.0,40133.0,109.6
2020,Alabama,"Tuscaloosa County, AL",150.0,210758.0,71.2
2020,Alabama,"Walker County, AL",80.0,63143.0,126.7
2020,Alabama,"Washington County, AL",13.0,15976.0,Unreliable
2020,Alabama,"Wilcox County, AL",16.0,10206.0,Unreliable
2020,Alabama,"Winston County, AL",27.0,23508.0,114.9
2020,Alaska,"Anchorage Borough, AK",280.0,287095.0,97.5
2020,Alaska,"Bethel Census Area, AK",40.0,18437.0,217.0
2020,Alaska,"Dillingham Census Area, AK",16.0,4833.0,Unreliable
2020,Alaska,"Fairbanks North Star Borough, AK",83.0,95651.0,86.8
2020,Alaska,"Juneau Borough, AK",19.0,31849.0,Unreliable
2020,Alaska,"Kenai Peninsula Borough, AK",67.0,59414.0,112.8
2020,Alaska,"Ketchikan Gateway Borough, AK",15.0,13747.0,Unreliable
2020,Alaska,"Kodiak Island Borough, AK",10.0,12992.0,Unreliable
2020,Alaska,"Matanuska-Susitna Borough, AK",102.0,110213.0,92.5
2020,Alaska,"Nome Census Area, AK",26.0,9909.0,262.4
2020,Alaska,"North Slope Borough, AK",13.0,9294.0,Unreliable
2020,Alaska,"Northwest Arctic Borough, AK",15.0,7644.0,Unreliable
2020,Alaska,"Prince of Wales-Hyder Census Area, AK",12.0,6147.0,Unreliable
2020,Alaska,"Wade Hampton Census Area, AK",22.0,8328.0,264.2
2020,Alaska,"Yukon-Koyukuk Census Area, AK",15.0,5077.0,Unreliable
2020,Arizona,"Apache County, AZ",167.0,71875.0,232.3
2020,Arizona,"Cochise County, AZ",131.0,127450.0,102.8
2020,Arizona,"Coconino County, AZ",179.0,142481.0,125.6
2020,Arizona,"Gila County, AZ",86.0,54303.0,158.4
2020,Arizona,"Graham County, AZ",42.0,39211.0,107.1
2020,Arizona,"Greenlee County, AZ",11.0,9341.0,Unreliable
2020,Arizona,"La Paz County, AZ",45.0,21480.0,209.5
2020,Arizona,"Maricopa County, AZ",4285.0,4579081.0,93.6
2020,Arizona,"Mohave County, AZ",318.0,217206.0,146.4
2020,Arizona,"Navajo County, AZ",213.0,112112.0,190.0
2020,Arizona,"Pima County, AZ",1237.0,1061175.0,116.6
2020,Arizona,"Pinal County, AZ",371.0,480828.0,77.2
2020,Arizona,"Santa Cruz County, AZ",39.0,46808.0,83.3
2020,Arizona,"Yavapai County, AZ",331.0,240226.0,137.8
2020,Arizona,"Yuma County, AZ",175.0,217824.0,80.3
2020,Arkansas,"Arkansas County, AR",20.0,17383.0,115.1
2020,Arkansas,"Ashley County, AR",20.0,19339.0,103.4
2020,Arkansas,"Baxter County, AR",48.0,42242.0,113.6
2020,Arkansas,"Benton County, AR",187.0,288774.0,64.8
2020,Arkansas,"Boone County, AR",32.0,37625.0,85.0
2020,Arkansas,"Bradley County, AR",17.0,10639.0,Unreliable
2020,Arkansas,"Carroll County, AR",26.0,28276.0,92.0
2020,Arkansas,"Chicot County, AR",10.0,9924.0,Unreliable
2020,Arkansas,"Clark County, AR",15.0,22103.0,Unreliable
2020,Arkansas,"Clay County, AR",20.0,14375.0,139.1
2020,Arkansas,"Cleburne County, AR",31.0,24935.0,124.3
2020,Arkansas,"Columbia County, AR",23.0,23331.0,98.6
2020,Arkansas,"Conway County, AR",22.0,21037.0,104.6
2020,Arkansas,"Craighead County, AR",83.0,112245.0,73.9
2020,Arkansas,"Crawford County, AR",59.0,63409.0,93.0
2020,Arkansas,"Crittenden County, AR",53.0,47616.0,111.3
2020,Arkansas,"Cross County, AR",19.0,16142.0,Unreliable
2020,Arkansas,"Desha County, AR",14.0,11110.0,Unreliable
2020,Arkansas,"Drew County, AR",22.0,17977.0,122.4
2020,Arkansas,"Faulkner County, AR",89.0,126919.0,70.1
2020,Arkansas,"Franklin County, AR",19.0,17897.0,Unreliable
2020,Arkansas,"Fulton County, AR",15.0,12381.0,Unreliable
2020,Arkansas,"Garland County, AR",141.0,99789.0,141.3
2020,Arkansas,"Grant County, AR",14.0,18449.0,Unreliable
2020,Arkansas,"Greene County, AR",37.0,45597.0,81.1
2020,Arkansas,"Hempstead County, AR",19.0,21253.0,Unreliable
2020,Arkansas,"Hot Spring County, AR",38.0,33787.0,112.5
2020,Arkansas,"Howard County, AR",15.0,13109.0,Unreliable
2020,Arkansas,"Independence County, AR",30.0,37757.0,79.5
2020,Arkansas,"Izard County, AR",14.0,13613.0,Unreliable
2020,Arkansas,"Jackson County, AR",24.0,16636.0,144.3
2020,Arkansas,"Jefferson County, AR",84.0,65377.0,128.5
2020,Arkansas,"Johnson County, AR",22.0,26513.0,83.0
2020,Arkansas,"Lawrence County, AR",30.0,16410.0,182.8
2020,Arkansas,"Lee County, AR",16.0,8513.0,Unreliable
2020,Arkansas,"Lincoln County, AR",13.0,12944.0,Unreliable
2020,Arkansas,"Little River County, AR",13.0,12180.0,Unreliable
2020,Arkansas,"Logan County, AR",26.0,21410.0,121.4
2020,Arkansas,"Lonoke County, AR",57.0,73921.0,77.1
2020,Arkansas,"Madison County, AR",13.0,16644.0,Unreliable
2020,Arkansas,"Marion County, AR",16.0,16790.0,Unreliable
2020,Arkansas,"Miller County, AR",38.0,43177.0,88.0
2020,Arkansas,"Mississippi County, AR",64.0,40066.0,159.7
2020,Arkansas,"Monroe County, AR",15.0,6584.0,Unreliable
2020,Arkansas,"Montgomery County, AR",17.0,9006.0,Unreliable
2020,Arkansas,"Ouachita County, AR",33.0,23167.0,142.4
2020,Arkansas,"Perry County, AR",10.0,10327.0,Unreliable
2020,Arkansas,"Phillips County, AR",32.0,17299.0,185.0
2020,Arkansas,"Pike County, AR",13.0,10643.0,Unreliable
2020,Arkansas,"Poinsett County, AR",23.0,23283.0,98.8
2020,Arkansas,"Polk County, AR",28.0,19707.0,142.1
2020,Arkansas,"Pope County, AR",49.0,64334.0,76.2
2020,Arkansas,"Prairie County, AR",12.0,7966.0,Unreliable
2020,Arkansas,"Pulaski County, AR",458.0,392980.0,116.5
2020,Arkansas,"Randolph County, AR",13.0,18247.0,Unreliable
2020,Arkansas,"St. Francis County, AR",31.0,24682.0,125.6
2020,Arkansas,"Saline County, AR",100.0,123968.0,80.7
2020,Arkansas,"Scott County, AR",12.0,10164.0,Unreliable
2020,Arkansas,"Sebastian County, AR",112.0,127590.0,87.8
2020,Arkansas,"Sevier County, AR",11.0,16702.0,Unreliable
2020,Arkansas,"Sharp County, AR",21.0,17424.0,120.5
2020,Arkansas,"Stone County, AR",12.0,12674.0,Unreliable
2020,Arkansas,"Union County, AR",46.0,38219.0,120.4
2020,Arkansas,"Van Buren County, AR",25.0,16541.0,151.1
2020,Arkansas,"Washington County, AR",146.0,243216.0,60.0
2020,Arkansas,"White County, AR",82.0,78729.0,104.2
2020,Arkansas,"Yell County, AR",16.0,21181.0,Unreliable
2020,California,"Alameda County, CA",924.0,1662323.0,55.6
2020,California,"Amador County, CA",41.0,40083.0,102.3
2020,California,"Butte County, CA",240.0,212744.0,112.8
2020,California,"Calaveras County, CA",43.0,46308.0,92.9
2020,California,"Colusa County, CA",17.0,21558.0,Unreliable
2020,California,"Contra Costa County, CA",691.0,1152333.0,60.0
2020,California,"Del Norte County, CA",36.0,27968.0,128.7
2020,California,"El Dorado County, CA",157.0,192925.0,81.4
2020,California,"Fresno County, CA",761.0,1000918.0,76.0
2020,California,"Glenn County, CA",33.0,28283.0,116.7
2020,California,"Humboldt County, CA",130.0,134977.0,96.3
2020,California,"Imperial County, CA",126.0,180267.0,69.9
2020,California,"Inyo County, CA",21.0,18046.0,116.4
2020,California,"Kern County, CA",923.0,901362.0,102.4
2020,California,"Kings County, CA",105.0,152692.0,68.8
2020,California,"Lake County, CA",102.0,64479.0,158.2
2020,California,"Lassen County, CA",41.0,30016.0,136.6
2020,California,"Los Angeles County, CA",5559.0,9943046.0,55.9
2020,California,"Madera County, CA",114.0,157761.0,72.3
2020,California,"Marin County, CA",184.0,257332.0,71.5
2020,California,"Mariposa County, CA",15.0,17160.0,Unreliable
2020,California,"Mendocino County, CA",133.0,86061.0,154.5
2020,California,"Merced County, CA",197.0,279252.0,70.5
2020,California,"Modoc County, CA",15.0,8763.0,Unreliable
2020,California,"Monterey County, CA",288.0,430906.0,66.8
2020,California,"Napa County, CA",99.0,135965.0,72.8
2020,California,"Nevada County, CA",106.0,99606.0,106.4
2020,California,"Orange County, CA",1569.0,3166857.0,49.5
2020,California,"Placer County, CA",240.0,402950.0,59.6
2020,California,"Plumas County, CA",22.0,18967.0,116.0
2020,California,"Riverside County, CA",1754.0,2489188.0,70.5
2020,California,"Sacramento County, CA",1083.0,1559146.0,69.5
2020,California,"San Benito County, CA",41.0,64055.0,64.0
2020,California,"San Bernardino County, CA",1649.0,2189183.0,75.3
2020,California,"San Diego County, CA",2123.0,3332427.0,63.7
2020,California,"San Francisco County, CA",866.0,866606.0,99.9
2020,California,"San Joaquin County, CA",595.0,767967.0,77.5
2020,California,"San Luis Obispo County, CA",204.0,282249.0,72.3
2020,California,"San Mateo County, CA",355.0,758308.0,46.8
2020,California,"Santa Barbara County, CA",267.0,444766.0,60.0
2020,California,"Santa Clara County, CA",946.0,1907105.0,49.6
2020,California,"Santa Cruz County, CA",203.0,269925.0,75.2
2020,California,"Shasta County, CA",209.0,179027.0,116.7
2020,California,"Siskiyou County, CA",48.0,43245.0,111.0
2020,California,"Solano County, CA",306.0,446935.0,68.5
2020,California,"Sonoma County, CA",325.0,489819.0,66.4
2020,California,"Stanislaus County, CA",400.0,550081.0,72.7
2020,California,"Sutter County, CA",71.0,96385.0,73.7
2020,California,"Tehama County, CA",66.0,64494.0,102.3
2020,California,"Trinity County, CA",24.0,12216.0,196.5
2020,California,"Tulare County, CA",308.0,468680.0,65.7
2020,California,"Tuolumne County, CA",52.0,54515.0,95.4
2020,California,"Ventura County, CA",504.0,841387.0,59.9
2020,California,"Yolo County, CA",124.0,219728.0,56.4
2020,California,"Yuba County, CA",65.0,80160.0,81.1
2020,Colorado,"Adams County, CO",435.0,519883.0,83.7
2020,Colorado,"Alamosa County, CO",24.0,16180.0,148.3
2020,Colorado,"Arapahoe County, CO",578.0,657452.0,87.9
2020,Colorado,"Archuleta County, CO",13.0,14196.0,Unreliable
2020,Colorado,"Boulder County, CO",227.0,327171.0,69.4
2020,Colorado,"Broomfield County, CO",39.0,72236.0,54.0
2020,Colorado,"Chaffee County, CO",24.0,20661.0,116.2
2020,Colorado,"Crowley County, CO",10.0,5696.0,Unreliable
2020,Colorado,"Delta County, CO",42.0,31067.0,135.2
2020,Colorado,"Denver County, CO",795.0,735538.0,108.1
2020,Colorado,"Douglas County, CO",211.0,360750.0,58.5
2020,Colorado,"Eagle County, CO",41.0,54929.0,74.6
2020,Colorado,"Elbert County, CO",29.0,27313.0,106.2
2020,Colorado,"El Paso County, CO",847.0,728310.0,116.3
2020,Colorado,"Fremont County, CO",65.0,47867.0,135.8
2020,Colorado,"Garfield County, CO",53.0,60366.0,87.8
2020,Colorado,"Grand County, CO",20.0,15794.0,126.6
2020,Colorado,"Gunnison County, CO",15.0,17593.0,Unreliable
2020,Colorado,"Jefferson County, CO",551.0,583283.0,94.5
2020,Colorado,"La Plata County, CO",47.0,56564.0,83.1
2020,Colorado,"Larimer County, CO",241.0,360428.0,66.9
2020,Colorado,"Las Animas County, CO",18.0,14420.0,Unreliable
2020,Colorado,"Logan County, CO",26.0,21974.0,118.3
2020,Colorado,"Mesa County, CO",192.0,155603.0,123.4
2020,Colorado,"Moffat County, CO",21.0,13144.0,159.8
2020,Colorado,"Montezuma County, CO",37.0,26408.0,140.1
2020,Colorado,"Montrose County, CO",55.0,43322.0,127.0
2020,Colorado,"Morgan County, CO",33.0,28941.0,114.0
2020,Colorado,"Otero County, CO",14.0,18201.0,Unreliable
2020,Colorado,"Park County, CO",13.0,18955.0,Unreliable
2020,Colorado,"Pitkin County, CO",12.0,17894.0,Unreliable
2020,Colorado,"Prowers County, CO",11.0,12106.0,Unreliable
2020,Colorado,"Pueblo County, CO",229.0,169823.0,134.8
2020,Colorado,"Rio Grande County, CO",20.0,11296.0,177.1
2020,Colorado,"Routt County, CO",19.0,25560.0,Unreliable
2020,Colorado,"Summit County, CO",17.0,30631.0,Unreliable
2020,Colorado,"Teller County, CO",26.0,25529.0,101.8
2020,Colorado,"Washington County, CO",11.0,4875.0,Unreliable
2020,Colorado,"Weld County, CO",264.0,333983.0,79.0
2020,Connecticut,"Fairfield County, CT",653.0,942426.0,69.3
2020,Connecticut,"Hartford County, CT",764.0,889226.0,85.9
2020,Connecticut,"Litchfield County, CT",171.0,179610.0,95.2
2020,Connecticut,"Middlesex County, CT",149.0,161657.0,92.2
2020,Connecticut,"New Haven County, CT",851.0,851948.0,99.9
2020,Connecticut,"New London County, CT",252.0,264999.0,95.1
2020,Connecticut,"Tolland County, CT",114.0,150600.0,75.7
2020,Connecticut,"Windham County, CT",112.0,116540.0,96.1
2020,Delaware,"Kent County, DE",146.0,183643.0,79.5
2020,Delaware,"New Castle County, DE",561.0,561531.0,99.9
2020,Delaware,"Sussex County, DE",255.0,241635.0,105.5
2020,District of Columbia,"District of Columbia, DC",834.0,712816.0,117.0
2020,Florida,"Alachua County, FL",221.0,271218.0,81.5
2020,Florida,"Baker County, FL",30.0,29566.0,101.5
2020,Florida,"Bay County, FL",176.0,171322.0,102.7
2020,Florida,"Bradford County, FL",35.0,28593.0,122.4
2020,Florida,"Brevard County, FL",819.0,608459.0,134.6
2020,Florida,"Broward County, FL",1732.0,1958105.0,88.5
2020,Florida,"Calhoun County, FL",11.0,14078.0,Unreliable
2020,Florida,"Charlotte County, FL",155.0,194711.0,79.6
2020,Florida,"Citrus County, FL",241.0,153010.0,157.5
2020,Florida,"Clay County, FL",205.0,221770.0,92.4
2020,Florida,"Collier County, FL",324.0,392973.0,82.4
2020,Florida,"Columbia County, FL",68.0,72654.0,93.6
2020,Florida,"DeSoto County, FL",45.0,38520.0,116.8
2020,Florida,"Dixie County, FL",21.0,17057.0,123.1
2020,Florida,"Duval County, FL",1282.0,966728.0,132.6
2020,Florida,"Escambia County, FL",405.0,322364.0,125.6
2020,Florida,"Flagler County, FL",146.0,118451.0,123.3
2020,Florida,"Franklin County, FL",19.0,12201.0,Unreliable
2020,Florida,"Gadsden County, FL",43.0,45277.0,95.0
2020,Florida,"Gilchrist County, FL",19.0,18885.0,Unreliable
2020,Florida,"Glades County, FL",13.0,14198.0,Unreliable
2020,Florida,"Gulf County, FL",21.0,13534.0,155.2
2020,Florida,"Hamilton County, FL",29.0,14521.0,199.7
2020,Florida,"Hardee County, FL",25.0,26822.0,93.2
2020,Florida,"Hendry County, FL",42.0,42813.0,98.1
2020,Florida,"Hernando County, FL",291.0,198792.0,146.4
2020,Florida,"Highlands County, FL",145.0,106639.0,136.0
2020,Florida,"Hillsborough County, FL",1280.0,1497957.0,85.4
2020,Florida,"Holmes County, FL",22.0,19594.0,112.3
2020,Florida,"Indian River County, FL",174.0,162518.0,107.1
2020,Florida,"Jackson County, FL",62.0,46085.0,134.5
2020,Florida,"Jefferson County, FL",12.0,14543.0,Unreliable
2020,Florida,"Lake County, FL",505.0,375492.0,134.5
2020,Florida,"Lee County, FL",846.0,790767.0,107.0
2020,Florida,"Leon County, FL",216.0,295460.0,73.1
2020,Florida,"Levy County, FL",53.0,42214.0,125.6
2020,Florida,"Madison County, FL",21.0,18707.0,112.3
2020,Florida,"Manatee County, FL",392.0,411219.0,95.3
2020,Florida,"Marion County, FL",646.0,373513.0,173.0
2020,Florida,"Martin County, FL",156.0,162088.0,96.2
2020,Florida,"Miami-Dade County, FL",1598.0,2707303.0,59.0
2020,Florida,"Monroe County, FL",85.0,73900.0,115.0
2020,Florida,"Nassau County, FL",105.0,91113.0,115.2
2020,Florida,"Okaloosa County, FL",209.0,212820.0,98.2
2020,Florida,"Okeechobee County, FL",50.0,42297.0,118.2
2020,Florida,"Orange County, FL",1045.0,1404396.0,74.4
2020,Florida,"Osceola County, FL",261.0,385315.0,67.7
2020,Florida,"Palm Beach County, FL",1472.0,1507600.0,97.6
2020,Florida,"Pasco County, FL",732.0,570412.0,128.3
2020,Florida,"Pinellas County, FL",1300.0,976802.0,133.1
2020,Florida,"Polk County, FL",695.0,744552.0,93.3
2020,Florida,"Putnam County, FL",111.0,74815.0,148.4
2020,Florida,"St. Johns County, FL",227.0,278715.0,81.4
2020,Florida,"St. Lucie County, FL",276.0,337186.0,81.9
2020,Florida,"Santa Rosa County, FL",181.0,189139.0,95.7
2020,Florida,"Sarasota County, FL",484.0,443465.0,109.1
2020,Florida,"Seminole County, FL",399.0,474171.0,84.1
2020,Florida,"Sumter County, FL",191.0,139018.0,137.4
2020,Florida,"Suwannee County, FL",54.0,44851.0,120.4
2020,Florida,"Taylor County, FL",20.0,21600.0,92.6
2020,Florida,"Union County, FL",13.0,15182.0,Unreliable
2020,Florida,"Volusia County, FL",835.0,561497.0,148.7
2020,Florida,"Wakulla County, FL",18.0,34319.0,Unreliable
2020,Florida,"Walton County, FL",69.0,76648.0,90.0
2020,Florida,"Washington County, FL",28.0,25932.0,108.0
2020,Georgia,"Appling County, GA",22.0,18325.0,120.1
2020,Georgia,"Bacon County, GA",15.0,11036.0,Unreliable
2020,Georgia,"Baldwin County, GA",38.0,45099.0,84.3
2020,Georgia,"Banks County, GA",14.0,19352.0,Unreliable
2020,Georgia,"Barrow County, GA",56.0,85588.0,65.4
2020,Georgia,"Bartow County, GA",113.0,109426.0,103.3
2020,Georgia,"Ben Hill County, GA",26.0,16614.0,156.5
2020,Georgia,"Berrien County, GA",13.0,19408.0,Unreliable
2020,Georgia,"Bibb County, GA",157.0,152737.0,102.8
2020,Georgia,"Bleckley County, GA",13.0,12955.0,Unreliable
2020,Georgia,"Brantley County, GA",21.0,19202.0,109.4
2020,Georgia,"Bryan County, GA",40.0,40755.0,98.1
2020,Georgia,"Bulloch County, GA",58.0,80839.0,71.7
2020,Georgia,"Burke County, GA",25.0,22648.0,110.4
2020,Georgia,"Butts County, GA",32.0,25426.0,125.9
2020,Georgia,"Camden County, GA",35.0,55388.0,63.2
2020,Georgia,"Candler County, GA",11.0,10985.0,Unreliable
2020,Georgia,"Carroll County, GA",116.0,121633.0,95.4
2020,Georgia,"Catoosa County, GA",58.0,67996.0,85.3
2020,Georgia,"Charlton County, GA",10.0,13430.0,Unreliable
2020,Georgia,"Chatham County, GA",251.0,289463.0,86.7
2020,Georgia,"Chattooga County, GA",33.0,24843.0,132.8
2020,Georgia,"Cherokee County, GA",160.0,265274.0,60.3
2020,Georgia,"Clarke County, GA",52.0,127795.0,40.7
2020,Georgia,"Clayton County, GA",230.0,292646.0,78.6
2020,Georgia,"Cobb County, GA",532.0,762944.0,69.7
2020,Georgia,"Coffee County, GA",40.0,43218.0,92.6
2020,Georgia,"Colquitt County, GA",60.0,45542.0,131.7
2020,Georgia,"Columbia County, GA",102.0,160377.0,63.6
2020,Georgia,"Cook County, GA",19.0,17291.0,Unreliable
2020,Georgia,"Coweta County, GA",110.0,150849.0,72.9
2020,Georgia,"Crawford County, GA",16.0,12231.0,Unreliable
2020,Georgia,"Crisp County, GA",22.0,22034.0,99.8
2020,Georgia,"Dade County, GA",14.0,16057.0,Unreliable
2020,Georgia,"Dawson County, GA",24.0,27113.0,88.5
2020,Georgia,"Decatur County, GA",29.0,26457.0,109.6
2020,Georgia,"DeKalb County, GA",526.0,762009.0,69.0
2020,Georgia,"Dodge County, GA",20.0,20452.0,97.8
2020,Georgia,"Dooly County, GA",14.0,13174.0,Unreliable
2020,Georgia,"Dougherty County, GA",84.0,86477.0,97.1
2020,Georgia,"Douglas County, GA",92.0,147988.0,62.2
2020,Georgia,"Effingham County, GA",45.0,65765.0,68.4
2020,Georgia,"Elbert County, GA",21.0,19335.0,108.6
2020,Georgia,"Emanuel County, GA",16.0,22507.0,Unreliable
2020,Georgia,"Evans County, GA",15.0,10638.0,Unreliable
2020,Georgia,"Fannin County, GA",35.0,26521.0,132.0
2020,Georgia,"Fayette County, GA",66.0,115821.0,57.0
2020,Georgia,"Floyd County, GA",79.0,98604.0,80.1
2020,Georgia,"Forsyth County, GA",99.0,250847.0,39.5
2020,Georgia,"Franklin County, GA",18.0,23504.0,Unreliable
2020,Georgia,"Fulton County, GA",825.0,1077402.0,76.6
2020,Georgia,"Gilmer County, GA",40.0,31978.0,125.1
2020,Georgia,"Glynn County, GA",81.0,85568.0,94.7
2020,Georgia,"Gordon County, GA",43.0,58780.0,73.2
2020,Georgia,"Grady County, GA",20.0,24491.0,81.7
2020,Georgia,"Greene County, GA",11.0,18837.0,Unreliable
2020,Georgia,"Gwinnett County, GA",455.0,942627.0,48.3
2020,Georgia,"Habersham County, GA",40.0,46047.0,86.9
2020,Georgia,"Hall County, GA",131.0,206591.0,63.4
2020,Georgia,"Hancock County, GA",11.0,8494.0,Unreliable
2020,Georgia,"Haralson County, GA",48.0,30383.0,158.0
2020,Georgia,"Harris County, GA",41.0,36080.0,113.6
2020,Georgia,"Hart County, GA",26.0,26406.0,98.5
2020,Georgia,"Heard County, GA",15.0,11973.0,Unreliable
2020,Georgia,"Henry County, GA",193.0,239139.0,80.7
2020,Georgia,"Houston County, GA",104.0,160110.0,65.0
2020,Georgia,"Jackson County, GA",48.0,76199.0,63.0
2020,Georgia,"Jasper County, GA",14.0,14483.0,Unreliable
2020,Georgia,"Jeff Davis County, GA",16.0,15213.0,Unreliable
2020,Georgia,"Jefferson County, GA",15.0,15267.0,Unreliable
2020,Georgia,"Johnson County, GA",10.0,9667.0,Unreliable
2020,Georgia,"Jones County, GA",22.0,28787.0,76.4
2020,Georgia,"Lamar County, GA",19.0,19261.0,Unreliable
2020,Georgia,"Laurens County, GA",50.0,47512.0,105.2
2020,Georgia,"Lee County, GA",26.0,30234.0,86.0
2020,Georgia,"Liberty County, GA",52.0,63004.0,82.5
2020,Georgia,"Long County, GA",14.0,20171.0,Unreliable
2020,Georgia,"Lowndes County, GA",63.0,118268.0,53.3
2020,Georgia,"Lumpkin County, GA",35.0,34186.0,102.4
2020,Georgia,"McDuffie County, GA",14.0,21162.0,Unreliable
2020,Georgia,"McIntosh County, GA",22.0,14387.0,152.9
2020,Georgia,"Macon County, GA",16.0,12712.0,Unreliable
2020,Georgia,"Madison County, GA",24.0,30457.0,78.8
2020,Georgia,"Meriwether County, GA",23.0,21164.0,108.7
2020,Georgia,"Mitchell County, GA",22.0,21602.0,101.8
2020,Georgia,"Monroe County, GA",29.0,28042.0,103.4
2020,Georgia,"Morgan County, GA",24.0,19636.0,122.2
2020,Georgia,"Murray County, GA",42.0,40032.0,104.9
2020,Georgia,"Muscogee County, GA",210.0,196442.0,106.9
2020,Georgia,"Newton County, GA",110.0,113295.0,97.1
2020,Georgia,"Oconee County, GA",28.0,41124.0,68.1
2020,Georgia,"Oglethorpe County, GA",13.0,15383.0,Unreliable
2020,Georgia,"Paulding County, GA",121.0,173359.0,69.8
2020,Georgia,"Peach County, GA",32.0,27950.0,114.5
2020,Georgia,"Pickens County, GA",25.0,33127.0,75.5
2020,Georgia,"Pierce County, GA",26.0,19522.0,133.2
2020,Georgia,"Pike County, GA",20.0,19121.0,104.6
2020,Georgia,"Polk County, GA",50.0,42840.0,116.7
2020,Georgia,"Putnam County, GA",23.0,22520.0,102.1
2020,Georgia,"Rabun County, GA",21.0,17273.0,121.6
2020,Georgia,"Richmond County, GA",217.0,202079.0,107.4
2020,Georgia,"Rockdale County, GA",77.0,90939.0,84.7
2020,Georgia,"Screven County, GA",15.0,14012.0,Unreliable
2020,Georgia,"Seminole County, GA",12.0,8060.0,Unreliable
