"cs_code","year","state","cs_name","total_deaths","population","total_deaths_lag1","pop_lag1","covid_deaths","num_counties","death_offset","death_offset_lag1","total_death_rate","death_rate_lag1","time","time_orig_vals","fitted_deaths","fitted_death_rate","pred_deaths_lwr_ci","pred_deaths_upr_ci","pred_death_rate_lwr_ci","pred_death_rate_upr_ci","pred_death_std_err","pred_death_rate_std_err","covid_deaths_2020","covid_excess_ratio"
"48CS027",2014,"TX","Coryell",447,76166,399,76761,0,1,76.166,76.761,5.86876033925899,5.19795208504319,16,16,441.802232545252,5.80051771847349,394,488,5.17291179791508,6.40705826746842,23.7695568076233,0.312075687414638,44,0.738406470309235
"48CS027",2015,"TX","Coryell",526,76145,447,76166,0,1,76.145,76.166,6.90787313677852,5.86876033925899,17,17,457.208992841238,6.00445193829192,410,506,5.38446385186158,6.64521636351697,25.3044545370854,0.332319318892709,44,0.738406470309235
"48CS027",2016,"TX","Coryell",461,74803,526,76145,0,1,74.803,76.145,6.16285443097202,6.90787313677852,18,18,462.406010825758,6.18165061328767,410.95,510,5.49376361910619,6.81790837265885,26.6276790068021,0.355970736558722,44,0.738406470309235
"48CS027",2017,"TX","Coryell",475,74760,461,74803,0,1,74.76,74.803,6.35366506153023,6.16285443097202,19,19,488.553722378794,6.53496150854459,437,536,5.84537185660781,7.16960941680043,25.3299621393713,0.338817043062751,44,0.738406470309235
"48CS027",2018,"TX","Coryell",498,74741,475,74760,0,1,74.741,74.76,6.66300959312827,6.35366506153023,20,20,509.218879801548,6.81311301429667,455,560,6.08768948769752,7.4925409079354,27.3548373441723,0.36599506755559,44,0.738406470309235
"48CS027",2019,"TX","Coryell",533,75951,498,74741,0,1,75.951,74.741,7.01768245316059,6.66300959312827,21,21,538.538944455797,7.0906103205461,486,592.025,6.39886242445787,7.79482824452608,28.2835731743977,0.372392373693536,44,0.738406470309235
"48CS027",2020,"TX","Coryell",612,74909,533,75951,44,1,74.909,75.951,8.16991282756411,7.01768245316059,22,22,552.41222311937,7.37444396693815,499,609.025,6.66141585123283,8.13019797354123,29.1142012721578,0.388660925551774,44,0.738406470309235
"48CS028",2011,"TX","Crockett+Kinney+Terrell+Val Verde",411,57181,420,57273,0,4,57.181,57.273,7.18770220877564,7.3332984128647,13,13,399.05476588646,6.97880005397703,353,449,6.17337926933772,7.8522586173729,24.1323666912742,0.422034708929089,188,1.10299344087016
"48CS028",2012,"TX","Crockett+Kinney+Terrell+Val Verde",416,57241,411,57181,0,4,57.241,57.181,7.26751803777013,7.18770220877564,14,14,413.494777634725,7.22375181486566,371,459.025,6.48136825003057,8.01916458482556,23.0376612927145,0.402467834117408,188,1.10299344087016
"48CS028",2013,"TX","Crockett+Kinney+Terrell+Val Verde",447,57330,416,57241,0,4,57.33,57.241,7.79696493982208,7.26751803777013,15,15,427.241007695765,7.45231131511888,383.975,481,6.69762776905634,8.39002267573696,24.8059866962791,0.432687714918526,188,1.10299344087016
"48CS028",2014,"TX","Crockett+Kinney+Terrell+Val Verde",407,57099,447,57330,0,4,57.099,57.33,7.1279707175257,7.79696493982208,16,16,436.06133638475,7.63693473414158,390.975,487,6.84731781642411,8.52904604283788,24.3887820870927,0.427131509958014,188,1.10299344087016
"48CS028",2015,"TX","Crockett+Kinney+Terrell+Val Verde",440,57082,407,57099,0,4,57.082,57.099,7.70820924284363,7.1279707175257,17,17,454.753650379923,7.96667338880773,403,506,7.06001892014996,8.86444062927017,26.0530890192976,0.456415139961768,188,1.10299344087016
"48CS028",2016,"TX","Crockett+Kinney+Terrell+Val Verde",436,57007,440,57082,0,4,57.007,57.082,7.64818355640535,7.70820924284363,18,18,465.056467000526,8.15788354062704,412.975,517,7.24428578946445,9.06906169417791,26.4293593383388,0.463616035545438,188,1.10299344087016
"48CS028",2017,"TX","Crockett+Kinney+Terrell+Val Verde",512,57088,436,57007,0,4,57.088,57.007,8.96860986547085,7.64818355640535,19,19,481.451415384825,8.43349592532275,431,530,7.54974775784753,9.28391255605381,26.25055671272,0.459826175601177,188,1.10299344087016
"48CS028",2018,"TX","Crockett+Kinney+Terrell+Val Verde",485,56929,512,57088,0,4,56.929,57.088,8.51938379384848,8.96860986547085,20,20,486.258868077777,8.54149674292147,433.975,543,7.62309192151627,9.53819670115407,27.5564322247449,0.484049117756238,188,1.10299344087016
"48CS028",2019,"TX","Crockett+Kinney+Terrell+Val Verde",515,56932,485,56929,0,4,56.932,56.929,9.04587929459706,8.51938379384848,21,21,505.627711555698,8.88125678977899,454,560,7.97442563057683,9.83629593198904,27.316766018431,0.479813918682481,188,1.10299344087016
"48CS028",2020,"TX","Crockett+Kinney+Terrell+Val Verde",693,57413,515,56932,188,4,57.413,56.932,12.0704370090398,9.04587929459706,22,22,522.554743451888,9.10167981906342,471.975,578,8.22069914479299,10.067406336544,27.2612743847583,0.474827554469516,188,1.10299344087016
"48CS029",2011,"TX","Crosby+Floyd+Hale+Swisher",495,56597,543,56616,0,4,56.597,56.616,8.74604661024436,9.59092835947435,13,13,496.644061036488,8.77509516469934,443.95,549.025,7.84405533862219,9.70060250543315,26.9705724035619,0.476537138073783,204,1.00267776093394
"48CS029",2012,"TX","Crosby+Floyd+Hale+Swisher",500,56487,495,56597,0,4,56.487,56.597,8.8515941721104,8.74604661024436,14,14,515.473850384211,9.12553065987237,462,569,8.17887301503001,10.0731141678616,27.6410566370393,0.48933483167878,204,1.00267776093394
"48CS029",2013,"TX","Crosby+Floyd+Hale+Swisher",500,55565,500,56487,0,4,55.565,56.487,8.99847026005579,8.8515941721104,15,15,519.9188370148,9.35694838504095,463,574.025,8.33258346081166,10.3306937820571,28.4978752347064,0.512874565548572,204,1.00267776093394
"48CS029",2014,"TX","Crosby+Floyd+Hale+Swisher",551,53777,500,55565,0,4,53.777,55.565,10.2460159547762,8.99847026005579,16,16,515.632573334905,9.58834768274365,466,572,8.66541458244231,10.636517470294,27.7141200013179,0.515352660083639,204,1.00267776093394
"48CS029",2015,"TX","Crosby+Floyd+Hale+Swisher",547,53272,551,53777,0,4,53.272,53.777,10.2680582670071,10.2460159547762,17,17,514.935803978747,9.66616241137459,458.975,570,8.61568929268659,10.6998047754918,28.0345449528026,0.526252908710066,204,1.00267776093394
"48CS029",2016,"TX","Crosby+Floyd+Hale+Swisher",517,53293,547,53272,0,4,53.293,53.272,9.70108644662526,10.2680582670071,18,18,528.857860097116,9.92358959144945,473,581.025,8.87546206818907,10.902463738202,28.3108411695542,0.531230014627704,204,1.00267776093394
"48CS029",2017,"TX","Crosby+Floyd+Hale+Swisher",525,53079,517,53293,0,4,53.079,53.293,9.89091731193127,9.70108644662526,19,19,545.513277143151,10.2773842224449,487.975,599,9.19337214340888,11.2850656568511,28.4710566201022,0.536390222500465,204,1.00267776093394
"48CS029",2018,"TX","Crosby+Floyd+Hale+Swisher",566,52591,525,53079,0,4,52.591,53.079,10.762297731551,9.89091731193127,20,20,553.511319763954,10.5248297192286,497.975,605,9.46882546443308,11.5038694833717,27.8857339540877,0.530237758439423,204,1.00267776093394
"48CS029",2019,"TX","Crosby+Floyd+Hale+Swisher",547,52252,566,52591,0,4,52.252,52.591,10.4684988134425,10.762297731551,21,21,557.51241724689,10.6696857009663,505,614,9.66470182959504,11.7507463829136,27.9425124138829,0.534764457128586,204,1.00267776093394
"48CS029",2020,"TX","Crosby+Floyd+Hale+Swisher",778,52206,547,52252,204,4,52.206,52.252,14.9025016281653,10.4684988134425,22,22,574.544804374652,11.0053404661275,522,632.05,9.99885070681531,12.1068459564035,28.9509058744446,0.554551313535697,204,1.00267776093394
"48CS030",2011,"TX","Dallas",14481,2408697,14132,2372993,0,1,2408.697,2372.993,6.01196414492981,5.95534837228766,13,13,14404.2737922314,5.9801103219838,14054.7,14780,5.83498048945135,6.13609764947604,180.300167691185,0.0748538183470918,2481,0.825954676135715
"48CS030",2012,"TX","Dallas",14514,2455930,14481,2408697,0,1,2455.93,2408.697,5.90977755880664,6.01196414492981,14,14,14792.5896673044,6.02321306686446,14418.975,15172.075,5.87108549510776,6.17773104282288,186.199923166975,0.0758164618563945,2481,0.825954676135715
"48CS030",2013,"TX","Dallas",15184,2484486,14514,2455930,0,1,2484.486,2455.93,6.11152568378329,5.90977755880664,15,15,15108.0381279747,6.08095120196881,14750.975,15452,5.93723409993053,6.21939507809664,178.317280229451,0.0717723022908765,2481,0.825954676135715
"48CS030",2014,"TX","Dallas",15532,2519410,15184,2484486,0,1,2519.41,2484.486,6.16493544123426,6.11152568378329,16,16,15397.6096722052,6.11159345727974,15030.95,15756.1,5.96605951393382,6.25388483811686,182.665765212808,0.0725033897669725,2481,0.825954676135715
"48CS030",2015,"TX","Dallas",15761,2557830,15532,2519410,0,1,2557.83,2519.41,6.16186376733403,6.16493544123426,17,17,15745.8403194249,6.15593699324229,15376.95,16116.2,6.01171696320709,6.3007314794181,189.460794740611,0.0740709096150294,2481,0.825954676135715
"48CS030",2016,"TX","Dallas",16048,2591488,15761,2557830,0,1,2591.488,2557.83,6.19258125061741,6.16186376733403,18,18,16082.271054701,6.20580572038189,15709.975,16464,6.06214460572459,6.35310678652573,192.029132317622,0.0740999504213879,2481,0.825954676135715
"48CS030",2017,"TX","Dallas",16446,2620154,16048,2591488,0,1,2620.154,2591.488,6.27673029905876,6.19258125061741,19,19,16383.6652257537,6.25293979886438,15990.925,16767.1,6.10304775978816,6.39928034764369,204.088758439365,0.07789189430826,2481,0.825954676135715
"48CS030",2018,"TX","Dallas",16679,2629350,16446,2620154,0,1,2629.35,2620.154,6.34339285374712,6.27673029905876,20,20,16552.8999688409,6.29543422094469,16170.975,16950.05,6.15017970220777,6.44647916785517,199.211088367914,0.0757643860147617,2481,0.825954676135715
"48CS030",2019,"TX","Dallas",16531,2635516,16679,2629350,0,1,2635.516,2629.35,6.27239599380159,6.34339285374712,21,21,16708.8121715656,6.33986368193767,16309.9,17104.175,6.18850350367822,6.48987712463138,205.936952741621,0.0781391396377866,2481,0.825954676135715
"48CS030",2020,"TX","Dallas",20063,2666470,16531,2635516,2481,1,2666.47,2635.516,7.52417990826824,6.27239599380159,22,22,17059.2032158865,6.3976730343437,16620.875,17473.1,6.23328782997746,6.55289577606348,211.837641077258,0.079444974470839,2481,0.825954676135715
"48CS031",2011,"TX","Denton",2843,685740,2693,666760,0,1,685.74,666.76,4.14588619593432,4.03893454916312,13,13,2828.3314651909,4.12449538482647,2704.975,2951.05,3.94460728556012,4.30345320383819,63.7289553872865,0.0929345748932343,436,0.730078486185964
"48CS031",2012,"TX","Denton",2952,707892,2843,685740,0,1,707.892,685.74,4.17012764659016,4.14588619593432,14,14,2960.68834682972,4.18240119513954,2831,3099.05,3.9991976177157,4.37785707424296,67.1919329968997,0.0949183392338093,436,0.730078486185964
"48CS031",2013,"TX","Denton",3063,728624,2952,707892,0,1,728.624,707.892,4.20381431300643,4.17012764659016,15,15,3093.9800144054,4.24633283340296,2968,3220.05,4.0734315641538,4.41935758360965,65.745191498734,0.090231987278396,436,0.730078486185964
"48CS031",2014,"TX","Denton",3273,753188,3063,728624,0,1,753.188,728.624,4.34552860640371,4.20381431300643,16,16,3246.7200634109,4.31063700352488,3110.975,3383.05,4.13040967195441,4.49164086522887,69.9713237344067,0.0929002104845094,436,0.730078486185964
"48CS031",2015,"TX","Denton",3381,779584,3273,753188,0,1,779.584,753.188,4.33692841310237,4.34552860640371,17,17,3405.92454040204,4.36890000359427,3270,3534,4.19454478285855,4.53318693046548,68.9799808405073,0.0884830638398265,436,0.730078486185964
"48CS031",2016,"TX","Denton",3627,808212,3381,779584,0,1,808.212,779.584,4.48768392451486,4.33692841310237,18,18,3586.7207603861,4.43784645660556,3446.85,3741.1,4.2647844872385,4.62885975461884,76.0279840937886,0.0940693581557668,436,0.730078486185964
"48CS031",2017,"TX","Denton",3761,835364,3627,808212,0,1,835.364,808.212,4.50222896844968,4.48768392451486,19,19,3756.81980215326,4.49722492488695,3602.975,3904,4.31305993554905,4.67341183005253,76.334112110325,0.0913782639787267,436,0.730078486185964
"48CS031",2018,"TX","Denton",3890,858741,3761,835364,0,1,858.741,835.364,4.52988735835368,4.50222896844968,20,20,3921.54940010627,4.56662649169688,3771,4069.025,4.39131239803387,4.73836115895247,79.2703225680332,0.0923099311294479,436,0.730078486185964
"48CS031",2019,"TX","Denton",4124,887207,3890,858741,0,1,887.207,858.741,4.64829515547105,4.52988735835368,21,21,4113.2656071158,4.63619607049516,3956.975,4272.125,4.46003582027644,4.81525168309087,81.6074948900052,0.0919824740900435,436,0.730078486185964
"48CS031",2020,"TX","Denton",4863,907524,4124,887207,436,1,907.524,887.207,5.35853597260238,4.64829515547105,22,22,4265.8039337555,4.70048608494706,4106.95,4416,4.52544505710042,4.86598701521943,80.6298754855843,0.0888459979962891,436,0.730078486185964
"48CS032",2011,"TX","Dimmit+La Salle+Maverick",520,72371,428,71388,0,3,72.371,71.388,7.18519849110832,5.99540539026167,13,13,496.804171025823,6.86468573082896,447.975,546.025,6.18997941164279,7.54480385789888,25.4096424400055,0.351102547152941,257,0.845273257560298
"48CS032",2012,"TX","Dimmit+La Salle+Maverick",467,73393,520,72371,0,3,73.393,72.371,6.36300464621967,7.18519849110832,14,14,500.567660908865,6.82037334499019,448,555.025,6.10412437153407,7.56236970828281,26.8556628223104,0.365915861489657,257,0.845273257560298
"48CS032",2013,"TX","Dimmit+La Salle+Maverick",506,74870,467,73393,0,3,74.87,73.393,6.75838119406972,6.36300464621967,15,15,522.733839203035,6.98188645923648,470,575,6.27754774943235,7.67997862962468,27.106596310927,0.362048835460492,257,0.845273257560298
"48CS032",2014,"TX","Dimmit+La Salle+Maverick",534,75583,506,74870,0,3,75.583,74.87,7.0650807721313,6.75838119406972,16,16,530.528006995952,7.01914460918396,475.975,588,6.29738168635804,7.77952714234682,28.2041747880606,0.373155005597299,257,0.845273257560298
"48CS032",2015,"TX","Dimmit+La Salle+Maverick",571,76267,534,75583,0,3,76.267,75.583,7.48685538961805,7.0650807721313,17,17,538.895082083946,7.06590113789641,486,595,6.37234977119855,7.8015393289365,27.8262663701061,0.364853296577893,257,0.845273257560298
"48CS032",2016,"TX","Dimmit+La Salle+Maverick",566,76316,571,76267,0,3,76.316,76.267,7.41653126474134,7.48685538961805,18,18,541.906423168156,7.10082319786357,484.975,600,6.35482729702815,7.86204727711096,29.3494018233317,0.384577307816601,257,0.845273257560298
"48CS032",2017,"TX","Dimmit+La Salle+Maverick",512,75923,566,76316,0,3,75.923,76.316,6.74367451233487,7.41653126474134,19,19,545.754339218378,7.18826099098268,492.975,601,6.49309168499664,7.91591480842432,28.0969075026276,0.370071091798633,257,0.845273257560298
"48CS032",2018,"TX","Dimmit+La Salle+Maverick",557,75964,512,75923,0,3,75.964,75.923,7.33242062029382,6.74367451233487,20,20,557.741658961649,7.34218391556065,504,621,6.63472171028382,8.17492496445685,29.1143837878005,0.383265544044555,257,0.845273257560298
"48CS032",2019,"TX","Dimmit+La Salle+Maverick",564,76366,557,75964,0,3,76.366,75.964,7.38548568734777,7.33242062029382,21,21,562.068818435063,7.36019718768906,509,619,6.66526988450357,8.10570149019197,28.6531148741632,0.375207747874227,257,0.845273257560298
"48CS032",2020,"TX","Dimmit+La Salle+Maverick",874,76636,564,76366,257,3,76.636,76.366,11.4045618247299,7.38548568734777,22,22,569.95631033948,7.43718761860588,514,628,6.70703063834229,8.19458218069837,29.3383274311345,0.382826966845014,257,0.845273257560298
"48CS033",2011,"TX","Duval and Nearby Counties",713,79752,708,79200,0,5,79.752,79.2,8.94021466546294,8.93939393939394,13,13,738.510578000999,9.2600884993605,678.975,803,8.51357959674993,10.068713010332,32.2488104707255,0.404363658224565,166,1.10217876353243
"48CS033",2012,"TX","Duval and Nearby Counties",757,79982,713,79752,0,5,79.982,79.752,9.46462954164687,8.94021466546294,14,14,748.833381823206,9.36252384065422,679.975,811,8.50160036008102,10.1397814508264,32.8360226029338,0.410542654633965,166,1.10217876353243
"48CS033",2013,"TX","Duval and Nearby Counties",786,80169,757,79982,0,5,80.169,79.982,9.80428844066909,9.46462954164687,15,15,753.008822403224,9.3927680575188,686,818,8.55692349910813,10.2034452219686,33.7380670484865,0.420836820323148,166,1.10217876353243
"48CS033",2014,"TX","Duval and Nearby Counties",761,79945,786,80169,0,5,79.945,80.169,9.5190443429858,9.80428844066909,16,16,755.400428510924,9.44900154494871,690,822,8.63093376696479,10.2820689223841,34.1043918072224,0.426598183841672,166,1.10217876353243
"48CS033",2015,"TX","Duval and Nearby Counties",801,79838,761,79945,0,5,79.838,79.945,10.032816453318,9.5190443429858,17,17,765.981820055372,9.59420100773281,697,837.05,8.73017861168867,10.4843558205366,34.3039915291914,0.42966997581592,166,1.10217876353243
"48CS033",2016,"TX","Duval and Nearby Counties",715,79505,801,79838,0,5,79.505,79.838,8.99314508521477,10.032816453318,18,18,765.371984719625,9.62671510873059,703,833,8.84221118168669,10.4773284699076,32.9577051587232,0.414536257577803,166,1.10217876353243
"48CS033",2017,"TX","Duval and Nearby Counties",733,78788,715,79505,0,5,78.788,79.505,9.30344722546581,8.99314508521477,19,19,778.802040492202,9.88477992197037,717.975,840.025,9.112745595776,10.661839366401,32.0228989483628,0.406443861354049,166,1.10217876353243
"48CS033",2018,"TX","Duval and Nearby Counties",803,78343,733,78788,0,5,78.343,78.788,10.2497989609793,9.30344722546581,20,20,779.379310892232,9.94829545578076,715.975,845,9.13897859413094,10.7859030162235,33.6258468082749,0.429213162736619,166,1.10217876353243
"48CS033",2019,"TX","Duval and Nearby Counties",791,78111,803,78343,0,5,78.111,78.343,10.1266146893523,10.2497989609793,21,21,774.711633102755,9.91808622476674,711.975,841.025,9.11491339247993,10.7670494552624,33.9076753766673,0.434096034830783,166,1.10217876353243
"48CS033",2020,"TX","Duval and Nearby Counties",934,77978,791,78111,166,5,77.978,78.111,11.9777373105235,10.1266146893523,22,22,783.389222971437,10.0462851441617,717,852,9.19490112595861,10.9261586601349,35.1085735388941,0.450236907062173,166,1.10217876353243
"48CS034",2011,"TX","Eastern Central Panhandle ",725,58434,718,58607,0,17,58.434,58.607,12.4071602149434,12.2510962854267,13,13,797.666423534393,13.6507242963753,726.975,863.025,12.4409590307013,14.7692268200021,34.9740987529855,0.598523098760748,146,0.834971467900252
"48CS034",2012,"TX","Eastern Central Panhandle ",825,57779,725,58434,0,17,57.779,58.434,14.2785441077208,12.4071602149434,14,14,790.658995821533,13.6841931466715,722.975,856.025,12.512764153066,14.8155039028021,34.9873506528532,0.60553749031401,146,0.834971467900252
"48CS034",2013,"TX","Eastern Central Panhandle ",776,57265,825,57779,0,17,57.265,57.779,13.551034663407,14.2785441077208,15,15,765.787534497634,13.3726977123485,699,831.025,12.2064088011875,14.5119182746879,34.6459148878828,0.60501030101952,146,0.834971467900252
"48CS034",2014,"TX","Eastern Central Panhandle ",808,56707,776,57265,0,17,56.707,57.265,14.2486818205865,13.551034663407,16,16,770.225997083005,13.5825558940343,703,840.025,12.3970585641984,14.8134269137849,35.136687746938,0.619618173187403,146,0.834971467900252
"48CS034",2015,"TX","Eastern Central Panhandle ",790,56519,808,56707,0,17,56.519,56.707,13.977600452945,14.2486818205865,17,17,763.389714893054,13.5067802843832,694,835.025,12.2790566004353,14.7742352129372,35.0968738572904,0.620974784714705,146,0.834971467900252
"48CS034",2016,"TX","Eastern Central Panhandle ",770,56208,790,56519,0,17,56.208,56.519,13.6991175633362,13.977600452945,18,18,765.893737950356,13.6260628015648,697.975,838,12.4177163393111,14.9089097637347,35.6432232459883,0.634130786471469,146,0.834971467900252
"48CS034",2017,"TX","Eastern Central Panhandle ",773,55770,770,56208,0,17,55.77,56.208,13.8604984758831,13.6991175633362,19,19,766.720933735271,13.7479098751169,704.975,829,12.6407566792182,14.8646225569302,32.8465666537759,0.588964795656731,146,0.834971467900252
"48CS034",2018,"TX","Eastern Central Panhandle ",729,55841,773,55770,0,17,55.841,55.77,13.0549238015079,13.8604984758831,20,20,769.518507706306,13.7805287818325,703.975,841.025,12.6067763829444,15.0610662416504,35.0841522876318,0.628286604602923,146,0.834971467900252
"48CS034",2019,"TX","Eastern Central Panhandle ",773,55601,729,55841,0,17,55.601,55.841,13.9026276505818,13.0549238015079,21,21,779.138154782505,14.0130241323448,716,847.025,12.8774662326217,15.2339885973274,34.086168248512,0.613049553938094,146,0.834971467900252
"48CS034",2020,"TX","Eastern Central Panhandle ",955,56110,773,55601,146,17,56.11,55.601,17.0201390126537,13.9026276505818,22,22,780.143725728552,13.9038268709419,710.95,850.025,12.6706469435038,15.1492603813937,34.6334349844023,0.617241756984535,146,0.834971467900252
"48CS035",2011,"TX","Ector",1228,139642,1129,137075,0,1,139.642,137.075,8.79391587058335,8.23636695239832,13,13,1141.25173603266,8.17269686793846,1061,1229.025,7.59800060153822,8.80125606909096,43.8629106413372,0.314109728028367,289,0.7928468056319
"48CS035",2012,"TX","Ector",1155,144495,1228,139642,0,1,144.495,139.642,7.99335617149382,8.79391587058335,14,14,1156.18800151204,8.0015779197345,1072.975,1237,7.42568947022388,8.56084985639641,43.3696179688358,0.30014615017015,289,0.7928468056319
"48CS035",2013,"TX","Ector",1159,149656,1155,144495,0,1,149.656,144.495,7.74442721975731,7.99335617149382,15,15,1196.29890467111,7.99365815384023,1117,1283.025,7.46378361041321,8.57316111615973,41.9136334462746,0.280066508835427,289,0.7928468056319
"48CS035",2014,"TX","Ector",1182,154588,1159,149656,0,1,154.588,149.656,7.64613035940694,7.74442721975731,16,16,1224.42816795182,7.92059000667462,1143.975,1310,7.40015395761638,8.47413770797216,42.3911561663647,0.27422022515567,289,0.7928468056319
"48CS035",2015,"TX","Ector",1196,159903,1182,154588,0,1,159.903,154.588,7.47953446777109,7.64613035940694,17,17,1252.14476669001,7.83065212466314,1172,1340.025,7.32944347510678,8.38023676854093,42.508983164146,0.265842311677367,289,0.7928468056319
"48CS035",2016,"TX","Ector",1170,157858,1196,159903,0,1,157.858,159.903,7.41172446122464,7.47953446777109,18,18,1223.33513036366,7.74959223076219,1146,1303.05,7.25968908766106,8.25457056341776,40.7482467796544,0.258132288383575,289,0.7928468056319
"48CS035",2017,"TX","Ector",1269,156951,1170,157858,0,1,156.951,157.858,8.08532599346293,7.41172446122464,19,19,1201.95082053579,7.65812782674717,1121,1285,7.14235653165638,8.18726863798256,41.4229474032398,0.263922800130231,289,0.7928468056319
"48CS035",2018,"TX","Ector",1213,161960,1269,156951,0,1,161.96,156.951,7.48950358113114,8.08532599346293,20,20,1212.24973445453,7.48487116852639,1131,1300.025,6.98320572980983,8.02682761175599,42.9148523071972,0.264971920889091,289,0.7928468056319
"48CS035",2019,"TX","Ector",1275,166223,1213,161960,0,1,166.223,161.96,7.67041865445817,7.48950358113114,21,21,1239.15273778979,7.45476100052211,1155.975,1323,6.95436251300963,7.95918735674365,43.3462654646249,0.260771767232121,289,0.7928468056319
"48CS035",2020,"TX","Ector",1629,172283,1275,166223,289,1,172.283,166.223,9.45537284584086,7.67041865445817,22,22,1264.49074304504,7.33961414094854,1176,1350,6.8259781870527,7.83594434738192,43.6003520823135,0.253074024032049,289,0.7928468056319
"48CS036",2011,"TX","Ellis",1073,152373,970,150367,0,1,152.373,150.367,7.04193000072191,6.45088350502437,13,13,1082.94880781611,7.10722245946533,1010.975,1168,6.6348696947622,7.66540003806449,39.8828208430447,0.261744671582529,189,0.800928303487913
"48CS036",2012,"TX","Ellis",1060,153739,1073,152373,0,1,153.739,152.373,6.89480222975302,7.04193000072191,14,14,1091.05934320471,7.09682867200067,1010.975,1169,6.57591762662694,7.60379604394461,40.251859425214,0.261819443506293,189,0.800928303487913
"48CS036",2013,"TX","Ellis",1115,155928,1060,153739,0,1,155.928,153.739,7.1507362372377,6.89480222975302,15,15,1117.15646255004,7.1645660981353,1039.95,1193.025,6.66942434969986,7.65112744343543,39.310321104582,0.252105594278013,189,0.800928303487913
"48CS036",2014,"TX","Ellis",1155,159204,1115,155928,0,1,159.204,155.928,7.25484284314464,7.1507362372377,16,16,1144.64213237352,7.18978249524836,1067.95,1224.05,6.70806009899249,7.68856310142961,41.6019646105741,0.26131230754613,189,0.800928303487913
"48CS036",2015,"TX","Ellis",1211,163292,1155,159204,0,1,163.292,159.204,7.41616245743821,7.25484284314464,17,17,1180.82569012259,7.23137502218471,1107.975,1274,6.7852374886706,7.80197437718933,42.0665809905706,0.257615688402191,189,0.800928303487913
"48CS036",2016,"TX","Ellis",1228,168332,1211,163292,0,1,168.332,163.292,7.29510728797852,7.41616245743821,18,18,1223.27382122309,7.26703075602432,1133.95,1313,6.73638999120785,7.80006178266759,43.7932439105875,0.260159945290186,189,0.800928303487913
"48CS036",2017,"TX","Ellis",1336,173405,1228,168332,0,1,173.405,168.332,7.70450679046164,7.29510728797852,19,19,1271.67467024671,7.33355249414209,1187,1356,6.84524667685476,7.81984371846256,44.303210871149,0.25548981212277,189,0.800928303487913
"48CS036",2018,"TX","Ellis",1309,179006,1336,173405,0,1,179.006,173.405,7.31260404679173,7.70450679046164,20,20,1314.3711332179,7.34260937185289,1230,1395.075,6.87127805771874,7.79345385070892,42.7148734800469,0.2386225795786,189,0.800928303487913
"48CS036",2019,"TX","Ellis",1314,184826,1309,179006,0,1,184.826,179.006,7.1093893716252,7.31260404679173,21,21,1375.04793924556,7.43968889250192,1288.975,1459.025,6.97399175440685,7.89404629218833,43.9070170034602,0.237558660596779,189,0.800928303487913
"48CS036",2020,"TX","Ellis",1675,191437,1314,184826,189,1,191.437,184.826,8.74961475576822,7.1093893716252,22,22,1439.02382188651,7.51695765127175,1348,1536,7.04148100941824,8.02352732230447,48.1255283865277,0.251390945253675,189,0.800928303487913
"48CS037",2011,"TX","El Paso",4891,819896,4599,803576,0,1,819.896,803.576,5.96539073248314,5.72316744153633,13,13,4773.45970352042,5.82203072526323,4597.975,4953.1,5.60799784362895,6.04113204601559,89.5971251985455,0.109278646558278,2173,0.825841650533062
"48CS037",2012,"TX","El Paso",4898,832310,4891,819896,0,1,832.31,819.896,5.88482656702431,5.96539073248314,14,14,4929.06422251376,5.92214946656145,4762.975,5106.025,5.72259734954524,6.13476348956519,90.368278598061,0.108575264742777,2173,0.825841650533062
"48CS037",2013,"TX","El Paso",4876,830864,4898,832310,0,1,830.864,832.31,5.8685898053111,5.88482656702431,15,15,5029.16783209454,6.05293746280323,4858.975,5205.025,5.84809908721524,6.26459324269676,90.1307012027494,0.108478284295323,2173,0.825841650533062
"48CS037",2014,"TX","El Paso",5199,833783,4876,830864,0,1,833.783,830.864,6.23543535908024,5.8685898053111,16,16,5153.36779940123,6.18070625018887,4967.925,5335,5.95829490406976,6.39854734385326,92.5824819280622,0.111039061636016,2173,0.825841650533062
"48CS037",2015,"TX","El Paso",5306,831898,5199,833783,0,1,831.898,833.783,6.37818578719987,6.23543535908024,17,17,5220.46576052455,6.27536760579368,5034.975,5408.05,6.05239464453575,6.5008570762281,93.8595389081155,0.112825777809438,2173,0.825841650533062
"48CS037",2016,"TX","El Paso",5218,834949,5306,831898,0,1,834.949,831.898,6.24948350138751,6.37818578719987,18,18,5337.59457264263,6.39271928302522,5146.875,5529.025,6.16429865776233,6.62199128329994,97.0473810526032,0.116231507616158,2173,0.825841650533062
"48CS037",2017,"TX","El Paso",5448,837401,5218,834949,0,1,837.401,834.949,6.50584367584944,6.24948350138751,19,19,5475.40715131806,6.53857250148741,5289.95,5672.025,6.31710494733109,6.77336783691445,96.4599906738581,0.115189724724305,2173,0.825841650533062
"48CS037",2018,"TX","El Paso",5604,836825,5448,837401,0,1,836.825,837.401,6.69674065664864,6.50584367584944,20,20,5564.56576200716,6.64961701909856,5375,5758.025,6.42308726436232,6.88079945030323,96.5667591771515,0.115396599261675,2173,0.825841650533062
