Year,State,County,Deaths,Population,CrudeRate
2021 (provisional),Illinois,"Crawford County, IL",166,18512,896.7
2021 (provisional),Illinois,"Cumberland County, IL",112,10649,1051.7
2021 (provisional),Illinois,"DeKalb County, IL",628,104491,601
2021 (provisional),Illinois,"De Witt County, IL",166,15368,1080.2
2021 (provisional),Illinois,"Douglas County, IL",178,19510,912.4
2021 (provisional),Illinois,"DuPage County, IL",5213,917481,568.2
2021 (provisional),Illinois,"Edgar County, IL",177,16858,1049.9
2021 (provisional),Illinois,"Edwards County, IL",64,6356,1006.9
2021 (provisional),Illinois,"Effingham County, IL",277,34065,813.2
2021 (provisional),Illinois,"Fayette County, IL",167,21264,785.4
2021 (provisional),Illinois,"Ford County, IL",158,12949,1220.2
2021 (provisional),Illinois,"Franklin County, IL",444,38060,1166.6
2021 (provisional),Illinois,"Fulton County, IL",363,33690,1077.5
2021 (provisional),Illinois,"Gallatin County, IL",67,4793,1397.9
2021 (provisional),Illinois,"Greene County, IL",123,12702,968.4
2021 (provisional),Illinois,"Grundy County, IL",373,50993,731.5
2021 (provisional),Illinois,"Hamilton County, IL",68,8084,841.2
2021 (provisional),Illinois,"Hancock County, IL",172,17422,987.3
2021 (provisional),Illinois,"Hardin County, IL",58,3808,1523.1
2021 (provisional),Illinois,"Henderson County, IL",80,6535,1224.2
2021 (provisional),Illinois,"Henry County, IL",441,48411,910.9
2021 (provisional),Illinois,"Iroquois County, IL",299,26711,1119.4
2021 (provisional),Illinois,"Jackson County, IL",409,56675,721.7
2021 (provisional),Illinois,"Jasper County, IL",87,9465,919.2
2021 (provisional),Illinois,"Jefferson County, IL",359,37235,964.1
2021 (provisional),Illinois,"Jersey County, IL",224,21616,1036.3
2021 (provisional),Illinois,"Jo Daviess County, IL",180,21239,847.5
2021 (provisional),Illinois,"Johnson County, IL",114,12358,922.5
2021 (provisional),Illinois,"Kane County, IL",2739,531010,515.8
2021 (provisional),Illinois,"Kankakee County, IL",972,108594,895.1
2021 (provisional),Illinois,"Kendall County, IL",555,130638,424.8
2021 (provisional),Illinois,"Knox County, IL",524,49053,1068.2
2021 (provisional),Illinois,"Lake County, IL",3761,693593,542.2
2021 (provisional),Illinois,"LaSalle County, IL",994,107571,924
2021 (provisional),Illinois,"Lawrence County, IL",151,15467,976.3
2021 (provisional),Illinois,"Lee County, IL",291,33647,864.9
2021 (provisional),Illinois,"Livingston County, IL",308,35414,869.7
2021 (provisional),Illinois,"Logan County, IL",235,28383,828
2021 (provisional),Illinois,"McDonough County, IL",227,29295,774.9
2021 (provisional),Illinois,"McHenry County, IL",1872,305888,612
2021 (provisional),Illinois,"McLean County, IL",969,171256,565.8
2021 (provisional),Illinois,"Macon County, IL",968,103015,939.7
2021 (provisional),Illinois,"Macoupin County, IL",441,44567,989.5
2021 (provisional),Illinois,"Madison County, IL",2313,262635,880.7
2021 (provisional),Illinois,"Marion County, IL",413,37045,1114.9
2021 (provisional),Illinois,"Marshall County, IL",128,11309,1131.8
2021 (provisional),Illinois,"Mason County, IL",147,13173,1115.9
2021 (provisional),Illinois,"Massac County, IL",172,13636,1261.4
2021 (provisional),Illinois,"Menard County, IL",111,12068,919.8
2021 (provisional),Illinois,"Mercer County, IL",143,15225,939.2
2021 (provisional),Illinois,"Monroe County, IL",256,34739,736.9
2021 (provisional),Illinois,"Montgomery County, IL",284,28045,1012.7
2021 (provisional),Illinois,"Morgan County, IL",299,33400,895.2
2021 (provisional),Illinois,"Moultrie County, IL",164,14347,1143.1
2021 (provisional),Illinois,"Ogle County, IL",414,50306,823
2021 (provisional),Illinois,"Peoria County, IL",1432,177652,806.1
2021 (provisional),Illinois,"Perry County, IL",200,20664,967.9
2021 (provisional),Illinois,"Piatt County, IL",151,16355,923.3
2021 (provisional),Illinois,"Pike County, IL",163,15239,1069.6
2021 (provisional),Illinois,"Pope County, IL",44,4142,1062.3
2021 (provisional),Illinois,"Pulaski County, IL",75,5201,1442
2021 (provisional),Illinois,"Putnam County, IL",42,5716,734.8
2021 (provisional),Illinois,"Randolph County, IL",318,31351,1014.3
2021 (provisional),Illinois,"Richland County, IL",171,15507,1102.7
2021 (provisional),Illinois,"Rock Island County, IL",1232,140907,874.3
2021 (provisional),Illinois,"St. Clair County, IL",2040,258046,790.6
2021 (provisional),Illinois,"Saline County, IL",272,23182,1173.3
2021 (provisional),Illinois,"Sangamon County, IL",1462,193882,754.1
2021 (provisional),Illinois,"Schuyler County, IL",78,6738,1157.6
2021 (provisional),Illinois,"Scott County, IL",48,4950,969.7
2021 (provisional),Illinois,"Shelby County, IL",210,21299,986
2021 (provisional),Illinois,"Stark County, IL",71,5262,1349.3
2021 (provisional),Illinois,"Stephenson County, IL",416,43831,949.1
2021 (provisional),Illinois,"Tazewell County, IL",1178,130777,900.8
2021 (provisional),Illinois,"Union County, IL",194,16498,1175.9
2021 (provisional),Illinois,"Vermilion County, IL",772,74855,1031.3
2021 (provisional),Illinois,"Wabash County, IL",120,11190,1072.4
2021 (provisional),Illinois,"Warren County, IL",154,16696,922.4
2021 (provisional),Illinois,"Washington County, IL",118,13764,857.3
2021 (provisional),Illinois,"Wayne County, IL",165,16031,1029.3
2021 (provisional),Illinois,"White County, IL",181,13364,1354.4
2021 (provisional),Illinois,"Whiteside County, IL",518,54656,947.7
2021 (provisional),Illinois,"Will County, IL",3897,688726,565.8
2021 (provisional),Illinois,"Williamson County, IL",623,66415,938
2021 (provisional),Illinois,"Winnebago County, IL",2436,281295,866
2021 (provisional),Illinois,"Woodford County, IL",281,38091,737.7
2021 (provisional),Indiana,"Adams County, IN",248,35839,692
2021 (provisional),Indiana,"Allen County, IN",2559,382187,669.6
2021 (provisional),Indiana,"Bartholomew County, IN",622,84447,736.6
2021 (provisional),Indiana,"Benton County, IN",75,8741,858
2021 (provisional),Indiana,"Blackford County, IN",122,11782,1035.5
2021 (provisional),Indiana,"Boone County, IN",417,69347,601.3
2021 (provisional),Indiana,"Brown County, IN",141,15112,933
2021 (provisional),Indiana,"Carroll County, IN",167,20228,825.6
2021 (provisional),Indiana,"Cass County, IN",337,37388,901.4
2021 (provisional),Indiana,"Clark County, IN",1000,119266,838.5
2021 (provisional),Indiana,"Clay County, IN",255,26246,971.6
2021 (provisional),Indiana,"Clinton County, IN",309,32206,959.4
2021 (provisional),Indiana,"Crawford County, IN",107,10629,1006.7
2021 (provisional),Indiana,"Daviess County, IN",233,33505,695.4
2021 (provisional),Indiana,"Dearborn County, IN",416,49824,834.9
2021 (provisional),Indiana,"Decatur County, IN",217,26584,816.3
2021 (provisional),Indiana,"De Kalb County, IN",333,43670,762.5
2021 (provisional),Indiana,"Delaware County, IN",1005,113454,885.8
2021 (provisional),Indiana,"Dubois County, IN",364,42542,855.6
2021 (provisional),Indiana,"Elkhart County, IN",1424,206161,690.7
2021 (provisional),Indiana,"Fayette County, IN",242,22892,1057.1
2021 (provisional),Indiana,"Floyd County, IN",657,78936,832.3
2021 (provisional),Indiana,"Fountain County, IN",184,16511,1114.4
2021 (provisional),Indiana,"Franklin County, IN",173,22761,760.1
2021 (provisional),Indiana,"Fulton County, IN",191,20018,954.1
2021 (provisional),Indiana,"Gibson County, IN",267,33825,789.4
2021 (provisional),Indiana,"Grant County, IN",733,65225,1123.8
2021 (provisional),Indiana,"Greene County, IN",297,32203,922.3
2021 (provisional),Indiana,"Hamilton County, IN",1608,344238,467.1
2021 (provisional),Indiana,"Hancock County, IN",635,79553,798.2
2021 (provisional),Indiana,"Harrison County, IN",342,40682,840.7
2021 (provisional),Indiana,"Hendricks County, IN",978,173251,564.5
2021 (provisional),Indiana,"Henry County, IN",476,48033,991
2021 (provisional),Indiana,"Howard County, IN",862,82732,1041.9
2021 (provisional),Indiana,"Huntington County, IN",324,36395,890.2
2021 (provisional),Indiana,"Jackson County, IN",401,44222,906.8
2021 (provisional),Indiana,"Jasper County, IN",249,33440,744.6
2021 (provisional),Indiana,"Jay County, IN",197,20416,964.9
2021 (provisional),Indiana,"Jefferson County, IN",264,32110,822.2
2021 (provisional),Indiana,"Jennings County, IN",235,27515,854.1
2021 (provisional),Indiana,"Johnson County, IN",1158,160607,721
2021 (provisional),Indiana,"Knox County, IN",358,36522,980.2
2021 (provisional),Indiana,"Kosciusko County, IN",634,78988,802.7
2021 (provisional),Indiana,"Lagrange County, IN",210,40119,523.4
2021 (provisional),Indiana,"Lake County, IN",4024,487536,825.4
2021 (provisional),Indiana,"La Porte County, IN",958,109663,873.6
2021 (provisional),Indiana,"Lawrence County, IN",463,45496,1017.7
2021 (provisional),Indiana,"Madison County, IN",1238,129681,954.7
2021 (provisional),Indiana,"Marion County, IN",6256,966183,647.5
2021 (provisional),Indiana,"Marshall County, IN",357,46108,774.3
2021 (provisional),Indiana,"Martin County, IN",91,10079,902.9
2021 (provisional),Indiana,"Miami County, IN",338,35328,956.7
2021 (provisional),Indiana,"Monroe County, IN",796,148219,537
2021 (provisional),Indiana,"Montgomery County, IN",330,38365,860.2
2021 (provisional),Indiana,"Morgan County, IN",611,70707,864.1
2021 (provisional),Indiana,"Newton County, IN",148,13907,1064.2
2021 (provisional),Indiana,"Noble County, IN",378,47832,790.3
2021 (provisional),Indiana,"Ohio County, IN",63,5892,1069.2
2021 (provisional),Indiana,"Orange County, IN",210,19651,1068.6
2021 (provisional),Indiana,"Owen County, IN",43,20833,206.4
2021 (provisional),Indiana,"Parke County, IN",126,16871,746.8
2021 (provisional),Indiana,"Perry County, IN",174,19154,908.4
2021 (provisional),Indiana,"Pike County, IN",132,12378,1066.4
2021 (provisional),Indiana,"Porter County, IN",1311,170980,766.8
2021 (provisional),Indiana,"Posey County, IN",190,25275,751.7
2021 (provisional),Indiana,"Pulaski County, IN",131,12388,1057.5
2021 (provisional),Indiana,"Putnam County, IN",299,37469,798
2021 (provisional),Indiana,"Randolph County, IN",267,24191,1103.7
2021 (provisional),Indiana,"Ripley County, IN",273,28448,959.6
2021 (provisional),Indiana,"Rush County, IN",143,16649,858.9
2021 (provisional),Indiana,"St. Joseph County, IN",2092,271484,770.6
2021 (provisional),Indiana,"Scott County, IN",289,23788,1214.9
2021 (provisional),Indiana,"Shelby County, IN",341,44871,760
2021 (provisional),Indiana,"Spencer County, IN",185,20225,914.7
2021 (provisional),Indiana,"Starke County, IN",249,23049,1080.3
2021 (provisional),Indiana,"Steuben County, IN",262,34831,752.2
2021 (provisional),Indiana,"Sullivan County, IN",188,20578,913.6
2021 (provisional),Indiana,"Switzerland County, IN",79,10724,736.7
2021 (provisional),Indiana,"Tippecanoe County, IN",965,196115,492.1
2021 (provisional),Indiana,"Tipton County, IN",147,15227,965.4
2021 (provisional),Indiana,"Union County, IN",52,7119,730.4
2021 (provisional),Indiana,"Vanderburgh County, IN",1572,182447,861.6
2021 (provisional),Indiana,"Vermillion County, IN",170,15329,1109
2021 (provisional),Indiana,"Vigo County, IN",958,106608,898.6
2021 (provisional),Indiana,"Wabash County, IN",353,30784,1146.7
2021 (provisional),Indiana,"Warren County, IN",70,8194,854.3
2021 (provisional),Indiana,"Warrick County, IN",491,63269,776.1
2021 (provisional),Indiana,"Washington County, IN",262,28213,928.6
2021 (provisional),Indiana,"Wayne County, IN",668,65778,1015.5
2021 (provisional),Indiana,"Wells County, IN",235,28142,835.1
2021 (provisional),Indiana,"White County, IN",366,24165,1514.6
2021 (provisional),Indiana,"Whitley County, IN",257,34378,747.6
2021 (provisional),Iowa,"Adair County, IA",94,7059,1331.6
2021 (provisional),Iowa,"Adams County, IA",45,3588,1254.2
2021 (provisional),Iowa,"Allamakee County, IA",115,13642,843
2021 (provisional),Iowa,"Appanoose County, IA",138,12430,1110.2
2021 (provisional),Iowa,"Audubon County, IA",55,5481,1003.5
2021 (provisional),Iowa,"Benton County, IA",158,25414,621.7
2021 (provisional),Iowa,"Black Hawk County, IA",981,130786,750.1
2021 (provisional),Iowa,"Boone County, IA",234,26277,890.5
2021 (provisional),Iowa,"Bremer County, IA",186,25311,734.9
2021 (provisional),Iowa,"Buchanan County, IA",166,21287,779.8
2021 (provisional),Iowa,"Buena Vista County, IA",133,19772,672.7
2021 (provisional),Iowa,"Butler County, IA",151,14333,1053.5
2021 (provisional),Iowa,"Calhoun County, IA",90,9473,950.1
2021 (provisional),Iowa,"Carroll County, IA",210,19914,1054.5
2021 (provisional),Iowa,"Cass County, IA",138,12817,1076.7
2021 (provisional),Iowa,"Cedar County, IA",157,18485,849.3
2021 (provisional),Iowa,"Cerro Gordo County, IA",382,42103,907.3
2021 (provisional),Iowa,"Cherokee County, IA",121,11190,1081.3
2021 (provisional),Iowa,"Chickasaw County, IA",106,11834,895.7
2021 (provisional),Iowa,"Clarke County, IA",105,9353,1122.6
2021 (provisional),Iowa,"Clay County, IA",130,15976,813.7
2021 (provisional),Iowa,"Clayton County, IA",166,17321,958.4
2021 (provisional),Iowa,"Clinton County, IA",429,46392,924.7
2021 (provisional),Iowa,"Crawford County, IA",96,16834,570.3
2021 (provisional),Iowa,"Dallas County, IA",405,96963,417.7
2021 (provisional),Iowa,"Davis County, IA",54,9051,596.6
2021 (provisional),Iowa,"Decatur County, IA",66,7769,849.5
2021 (provisional),Iowa,"Delaware County, IA",115,16937,679
2021 (provisional),Iowa,"Des Moines County, IA",368,38708,950.7
2021 (provisional),Iowa,"Dickinson County, IA",148,17549,843.4
2021 (provisional),Iowa,"Dubuque County, IA",724,97590,741.9
2021 (provisional),Iowa,"Emmet County, IA",95,9095,1044.5
2021 (provisional),Iowa,"Fayette County, IA",191,19258,991.8
2021 (provisional),Iowa,"Floyd County, IA",140,15480,904.4
2021 (provisional),Iowa,"Franklin County, IA",116,9971,1163.4
2021 (provisional),Iowa,"Fremont County, IA",64,6729,951.1
2021 (provisional),Iowa,"Greene County, IA",92,8795,1046
2021 (provisional),Iowa,"Grundy County, IA",108,12217,884
2021 (provisional),Iowa,"Guthrie County, IA",98,10737,912.7
2021 (provisional),Iowa,"Hamilton County, IA",125,14716,849.4
2021 (provisional),Iowa,"Hancock County, IA",108,10507,1027.9
2021 (provisional),Iowa,"Hardin County, IA",207,16575,1248.9
2021 (provisional),Iowa,"Harrison County, IA",143,13928,1026.7
2021 (provisional),Iowa,"Henry County, IA",188,19697,954.5
2021 (provisional),Iowa,"Howard County, IA",99,9176,1078.9
2021 (provisional),Iowa,"Humboldt County, IA",92,9473,971.2
2021 (provisional),Iowa,"Ida County, IA",68,6833,995.2
2021 (provisional),Iowa,"Iowa County, IA",165,16138,1022.4
2021 (provisional),Iowa,"Jackson County, IA",189,19205,984.1
2021 (provisional),Iowa,"Jasper County, IA",319,37148,858.7
2021 (provisional),Iowa,"Jefferson County, IA",132,18347,719.5
2021 (provisional),Iowa,"Johnson County, IA",626,153740,407.2
2021 (provisional),Iowa,"Jones County, IA",180,20617,873.1
2021 (provisional),Iowa,"Keokuk County, IA",106,10085,1051.1
2021 (provisional),Iowa,"Kossuth County, IA",154,14680,1049
2021 (provisional),Iowa,"Lee County, IA",330,33480,985.7
2021 (provisional),Iowa,"Linn County, IA",1394,227854,611.8
2021 (provisional),Iowa,"Louisa County, IA",75,11011,681.1
2021 (provisional),Iowa,"Lucas County, IA",87,8518,1021.4
2021 (provisional),Iowa,"Lyon County, IA",70,11756,595.4
2021 (provisional),Iowa,"Madison County, IA",118,16521,714.2
2021 (provisional),Iowa,"Mahaska County, IA",185,22370,827
2021 (provisional),Iowa,"Marion County, IA",243,33168,732.6
2021 (provisional),Iowa,"Marshall County, IA",396,39495,1002.7
2021 (provisional),Iowa,"Mills County, IA",110,14766,745
2021 (provisional),Iowa,"Mitchell County, IA",107,10647,1005
2021 (provisional),Iowa,"Monona County, IA",106,8598,1232.8
2021 (provisional),Iowa,"Monroe County, IA",72,7770,926.6
2021 (provisional),Iowa,"Montgomery County, IA",118,9935,1187.7
2021 (provisional),Iowa,"Muscatine County, IA",325,42394,766.6
2021 (provisional),Iowa,"O'Brien County, IA",132,13679,965
2021 (provisional),Iowa,"Osceola County, IA",59,5987,985.5
2021 (provisional),Iowa,"Page County, IA",154,15073,1021.7
2021 (provisional),Iowa,"Palo Alto County, IA",88,8845,994.9
2021 (provisional),Iowa,"Plymouth County, IA",184,25219,729.6
2021 (provisional),Iowa,"Pocahontas County, IA",81,6607,1226
2021 (provisional),Iowa,"Polk County, IA",2876,494281,581.9
2021 (provisional),Iowa,"Pottawattamie County, IA",796,93328,852.9
2021 (provisional),Iowa,"Poweshiek County, IA",177,18381,963
2021 (provisional),Iowa,"Ringgold County, IA",53,4801,1103.9
2021 (provisional),Iowa,"Sac County, IA",111,9603,1155.9
2021 (provisional),Iowa,"Scott County, IA",1265,173216,730.3
2021 (provisional),Iowa,"Shelby County, IA",102,11430,892.4
2021 (provisional),Iowa,"Sioux County, IA",202,35043,576.4
2021 (provisional),Iowa,"Story County, IA",454,98237,462.1
2021 (provisional),Iowa,"Tama County, IA",151,16801,898.8
2021 (provisional),Iowa,"Taylor County, IA",63,6092,1034.1
2021 (provisional),Iowa,"Union County, IA",119,12157,978.9
2021 (provisional),Iowa,"Van Buren County, IA",67,7069,947.8
2021 (provisional),Iowa,"Wapello County, IA",313,34985,894.7
2021 (provisional),Iowa,"Warren County, IA",366,52265,700.3
2021 (provisional),Iowa,"Washington County, IA",178,21992,809.4
2021 (provisional),Iowa,"Wayne County, IA",66,6415,1028.8
2021 (provisional),Iowa,"Webster County, IA",323,35934,898.9
2021 (provisional),Iowa,"Winnebago County, IA",81,10277,788.2
2021 (provisional),Iowa,"Winneshiek County, IA",150,19862,755.2
2021 (provisional),Iowa,"Woodbury County, IA",715,103138,693.2
2021 (provisional),Iowa,"Worth County, IA",67,7359,910.4
2021 (provisional),Iowa,"Wright County, IA",128,12416,1030.9
2021 (provisional),Kansas,"Allen County, KS",145,12399,1169.4
2021 (provisional),Kansas,"Anderson County, KS",59,7949,742.2
2021 (provisional),Kansas,"Atchison County, KS",133,16015,830.5
2021 (provisional),Kansas,"Barber County, KS",47,4358,1078.5
2021 (provisional),Kansas,"Barton County, KS",242,25658,943.2
2021 (provisional),Kansas,"Bourbon County, KS",134,14435,928.3
2021 (provisional),Kansas,"Brown County, KS",114,9482,1202.3
2021 (provisional),Kansas,"Butler County, KS",498,66992,743.4
2021 (provisional),Kansas,"Chase County, KS",21,2586,812.1
2021 (provisional),Kansas,"Chautauqua County, KS",45,3230,1393.2
2021 (provisional),Kansas,"Cherokee County, KS",213,19681,1082.3
2021 (provisional),Kansas,"Cheyenne County, KS",30,2600,1153.8
2021 (provisional),Kansas,"Clark County, KS",20,1963,1018.8
2021 (provisional),Kansas,"Clay County, KS",71,8025,884.7
2021 (provisional),Kansas,"Cloud County, KS",111,8642,1284.4
2021 (provisional),Kansas,"Coffey County, KS",69,8158,845.8
2021 (provisional),Kansas,"Comanche County, KS",17,1690,Unreliable
2021 (provisional),Kansas,"Cowley County, KS",322,34628,929.9
2021 (provisional),Kansas,"Crawford County, KS",355,38730,916.6
2021 (provisional),Kansas,"Decatur County, KS",38,2776,1368.9
2021 (provisional),Kansas,"Dickinson County, KS",179,18266,980
2021 (provisional),Kansas,"Doniphan County, KS",73,7496,973.9
2021 (provisional),Kansas,"Douglas County, KS",588,122530,479.9
2021 (provisional),Kansas,"Edwards County, KS",34,2750,1236.4
2021 (provisional),Kansas,"Elk County, KS",33,2507,1316.3
2021 (provisional),Kansas,"Ellis County, KS",156,28671,544.1
2021 (provisional),Kansas,"Ellsworth County, KS",63,6034,1044.1
2021 (provisional),Kansas,"Finney County, KS",170,35917,473.3
2021 (provisional),Kansas,"Ford County, KS",170,33094,513.7
2021 (provisional),Kansas,"Franklin County, KS",225,25703,875.4
2021 (provisional),Kansas,"Geary County, KS",154,32218,478
2021 (provisional),Kansas,"Gove County, KS",32,2621,1220.9
2021 (provisional),Kansas,"Graham County, KS",27,2389,1130.2
2021 (provisional),Kansas,"Grant County, KS",27,7077,381.5
2021 (provisional),Kansas,"Gray County, KS",43,5954,722.2
2021 (provisional),Kansas,"Greeley County, KS",15,1196,Unreliable
2021 (provisional),Kansas,"Greenwood County, KS",83,5868,1414.5
2021 (provisional),Kansas,"Hamilton County, KS",18,2425,Unreliable
2021 (provisional),Kansas,"Harper County, KS",51,5336,955.8
2021 (provisional),Kansas,"Harvey County, KS",333,34291,971.1
2021 (provisional),Kansas,"Haskell County, KS",22,3923,560.8
2021 (provisional),Kansas,"Hodgeman County, KS",26,1779,1461.5
2021 (provisional),Kansas,"Jackson County, KS",103,13171,782
2021 (provisional),Kansas,"Jefferson County, KS",132,19032,693.6
2021 (provisional),Kansas,"Jewell County, KS",37,2833,1306
2021 (provisional),Kansas,"Johnson County, KS",3306,607220,544.4
2021 (provisional),Kansas,"Kearny County, KS",30,3745,801.1
2021 (provisional),Kansas,"Kingman County, KS",174,6974,2495
2021 (provisional),Kansas,"Kiowa County, KS",24,2456,977.2
2021 (provisional),Kansas,"Labette County, KS",196,19586,1000.7
2021 (provisional),Kansas,"Lane County, KS",24,1518,1581
2021 (provisional),Kansas,"Leavenworth County, KS",511,82246,621.3
2021 (provisional),Kansas,"Lincoln County, KS",26,2986,870.7
2021 (provisional),Kansas,"Linn County, KS",113,9654,1170.5
2021 (provisional),Kansas,"Logan County, KS",32,2732,1171.3
2021 (provisional),Kansas,"Lyon County, KS",221,33045,668.8
2021 (provisional),Kansas,"McPherson County, KS",292,28448,1026.4
2021 (provisional),Kansas,"Marion County, KS",149,11652,1278.8
2021 (provisional),Kansas,"Marshall County, KS",90,9652,932.4
2021 (provisional),Kansas,"Meade County, KS",43,4029,1067.3
2021 (provisional),Kansas,"Miami County, KS",280,34334,815.5
2021 (provisional),Kansas,"Mitchell County, KS",68,5879,1156.7
2021 (provisional),Kansas,"Montgomery County, KS",360,31502,1142.8
2021 (provisional),Kansas,"Morris County, KS",46,5559,827.5
2021 (provisional),Kansas,"Morton County, KS",31,2538,1221.4
2021 (provisional),Kansas,"Nemaha County, KS",88,10121,869.5
2021 (provisional),Kansas,"Neosho County, KS",155,15929,973.1
2021 (provisional),Kansas,"Ness County, KS",36,2768,1300.6
2021 (provisional),Kansas,"Norton County, KS",36,5328,675.7
2021 (provisional),Kansas,"Osage County, KS",161,15770,1020.9
2021 (provisional),Kansas,"Osborne County, KS",39,3439,1134.1
2021 (provisional),Kansas,"Ottawa County, KS",50,5712,875.4
2021 (provisional),Kansas,"Pawnee County, KS",55,6366,864
2021 (provisional),Kansas,"Phillips County, KS",46,5181,887.9
2021 (provisional),Kansas,"Pottawatomie County, KS",158,24722,639.1
2021 (provisional),Kansas,"Pratt County, KS",91,9127,997
2021 (provisional),Kansas,"Rawlins County, KS",27,2511,1075.3
2021 (provisional),Kansas,"Reno County, KS",568,61793,919.2
2021 (provisional),Kansas,"Republic County, KS",60,4536,1322.8
2021 (provisional),Kansas,"Rice County, KS",108,9362,1153.6
2021 (provisional),Kansas,"Riley County, KS",283,73202,386.6
2021 (provisional),Kansas,"Rooks County, KS",45,4827,932.3
2021 (provisional),Kansas,"Rush County, KS",45,2947,1527
2021 (provisional),Kansas,"Russell County, KS",54,6804,793.7
2021 (provisional),Kansas,"Saline County, KS",455,53926,843.7
2021 (provisional),Kansas,"Scott County, KS",48,4790,1002.1
2021 (provisional),Kansas,"Sedgwick County, KS",3639,519907,699.9
2021 (provisional),Kansas,"Seward County, KS",113,21038,537.1
2021 (provisional),Kansas,"Shawnee County, KS",1397,175999,793.8
2021 (provisional),Kansas,"Sheridan County, KS",21,2520,833.3
2021 (provisional),Kansas,"Sherman County, KS",41,5777,709.7
2021 (provisional),Kansas,"Smith County, KS",41,3544,1156.9
2021 (provisional),Kansas,"Stafford County, KS",46,4046,1136.9
2021 (provisional),Kansas,"Stanton County, KS",10,1969,Unreliable
2021 (provisional),Kansas,"Stevens County, KS",34,5388,631
2021 (provisional),Kansas,"Sumner County, KS",233,22578,1032
2021 (provisional),Kansas,"Thomas County, KS",41,7702,532.3
2021 (provisional),Kansas,"Trego County, KS",33,2758,1196.5
2021 (provisional),Kansas,"Wabaunsee County, KS",67,6906,970.2
2021 (provisional),Kansas,"Wallace County, KS",11,1536,Unreliable
2021 (provisional),Kansas,"Washington County, KS",59,5427,1087.2
2021 (provisional),Kansas,"Wichita County, KS",14,2074,Unreliable
2021 (provisional),Kansas,"Wilson County, KS",98,8362,1172
2021 (provisional),Kansas,"Woodson County, KS",41,3015,1359.9
2021 (provisional),Kansas,"Wyandotte County, KS",1011,165265,611.7
2021 (provisional),Kentucky,"Adair County, KY",180,19555,920.5
2021 (provisional),Kentucky,"Allen County, KY",176,21303,826.2
2021 (provisional),Kentucky,"Anderson County, KY",181,22833,792.7
2021 (provisional),Kentucky,"Ballard County, KY",82,7769,1055.5
2021 (provisional),Kentucky,"Barren County, KY",424,44300,957.1
2021 (provisional),Kentucky,"Bath County, KY",156,12481,1249.9
2021 (provisional),Kentucky,"Bell County, KY",357,25482,1401
2021 (provisional),Kentucky,"Boone County, KY",726,135396,536.2
2021 (provisional),Kentucky,"Bourbon County, KY",243,19901,1221
2021 (provisional),Kentucky,"Boyd County, KY",529,46516,1137.2
2021 (provisional),Kentucky,"Boyle County, KY",287,30367,945.1
2021 (provisional),Kentucky,"Bracken County, KY",81,8286,977.6
2021 (provisional),Kentucky,"Breathitt County, KY",179,12550,1426.3
2021 (provisional),Kentucky,"Breckinridge County, KY",237,20537,1154
2021 (provisional),Kentucky,"Bullitt County, KY",553,82182,672.9
2021 (provisional),Kentucky,"Butler County, KY",134,12703,1054.9
2021 (provisional),Kentucky,"Caldwell County, KY",139,12687,1095.6
2021 (provisional),Kentucky,"Calloway County, KY",365,39300,928.8
2021 (provisional),Kentucky,"Campbell County, KY",697,94020,741.3
2021 (provisional),Kentucky,"Carlisle County, KY",71,4692,1513.2
2021 (provisional),Kentucky,"Carroll County, KY",101,10730,941.3
2021 (provisional),Kentucky,"Carter County, KY",286,26542,1077.5
2021 (provisional),Kentucky,"Casey County, KY",162,16066,1008.3
2021 (provisional),Kentucky,"Christian County, KY",543,71478,759.7
2021 (provisional),Kentucky,"Clark County, KY",365,36463,1001
2021 (provisional),Kentucky,"Clay County, KY",254,19631,1293.9
2021 (provisional),Kentucky,"Clinton County, KY",106,10110,1048.5
2021 (provisional),Kentucky,"Crittenden County, KY",106,8847,1198.1
2021 (provisional),Kentucky,"Cumberland County, KY",83,6523,1272.4
2021 (provisional),Kentucky,"Daviess County, KY",840,101978,823.7
2021 (provisional),Kentucky,"Edmonson County, KY",125,12235,1021.7
2021 (provisional),Kentucky,"Elliott County, KY",79,7372,1071.6
2021 (provisional),Kentucky,"Estill County, KY",179,14109,1268.7
2021 (provisional),Kentucky,"Fayette County, KY",1820,324735,560.5
2021 (provisional),Kentucky,"Fleming County, KY",136,14603,931.3
2021 (provisional),Kentucky,"Floyd County, KY",419,34974,1198
2021 (provisional),Kentucky,"Franklin County, KY",508,51118,993.8
2021 (provisional),Kentucky,"Fulton County, KY",86,5952,1444.9
2021 (provisional),Kentucky,"Gallatin County, KY",67,8779,763.2
2021 (provisional),Kentucky,"Garrard County, KY",156,17719,880.4
2021 (provisional),Kentucky,"Grant County, KY",207,25387,815.4
2021 (provisional),Kentucky,"Graves County, KY",415,36818,1127.2
2021 (provisional),Kentucky,"Grayson County, KY",278,26480,1049.8
2021 (provisional),Kentucky,"Green County, KY",110,10995,1000.5
2021 (provisional),Kentucky,"Greenup County, KY",373,34865,1069.8
2021 (provisional),Kentucky,"Hancock County, KY",82,8742,938
2021 (provisional),Kentucky,"Hardin County, KY",843,111309,757.4
2021 (provisional),Kentucky,"Harlan County, KY",399,25566,1560.7
2021 (provisional),Kentucky,"Harrison County, KY",192,18920,1014.8
2021 (provisional),Kentucky,"Hart County, KY",179,19013,941.5
